% Model,Untitled.mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Version,COMSOL 5.6.0.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Date,"Aug 2 2024, 10:55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Dimension,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Nodes,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Expressions,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Description,Liquid volume fraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Length unit,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Y,t=0h,t=3h,t=6h,t=9h,t=12h,t=15h,t=18h,t=21h,t=24h,t=27h,t=30h,t=33h,t=36h,t=39h,t=42h,t=45h,t=48h,t=51h,t=54h,t=57h,t=60h,t=63h,t=66h,t=69h,t=72h,t=75h,t=78h,t=81h,t=84h,t=87h,t=90h,t=93h,t=96h,t=99h,t=102h,t=105h,t=108h,t=111h,t=114h,t=117h,t=120h
50,-4.5,0.43,0.43,0.43,0.43,0.43,0.413712564,0.402583013,0.394870485,0.386769363,0.379951783,0.373669594,0.367038556,0.361749985,0.355921116,0.351142968,0.346763546,0.341848439,0.336600522,0.332189876,0.328766121,0.325876125,0.323100087,0.320142311,0.316926126,0.313505673,0.309906758,0.306188327,0.302621699,0.299486031,0.296809984,0.294173752,0.291823317,0.289486823,0.287164858,0.284864938,0.282643278,0.280436727,0.278332469,0.276244977,0.274314633,0.272421843
60,-5,0.43,0.43,0.43,0.43,0.43,0.429308879,0.408300188,0.401521237,0.393540308,0.385819837,0.380413568,0.373834913,0.368953157,0.362881031,0.358901056,0.354688816,0.349071873,0.343402422,0.339534078,0.336901894,0.334528909,0.331933166,0.328938036,0.325504224,0.321702488,0.317496255,0.313106977,0.309150674,0.305962851,0.303265045,0.300596852,0.29812728,0.29567077,0.293228087,0.290801963,0.288409159,0.286031953,0.283772857,0.281531532,0.279529417,0.277578611
70,-5.5,0.43,0.43,0.43,0.43,0.43,0.43,0.421888273,0.408356409,0.40042582,0.391403261,0.386187047,0.380285108,0.375106118,0.369065239,0.366475208,0.361866437,0.354850586,0.349038072,0.346438147,0.3449676,0.343140685,0.340650987,0.337572422,0.333814385,0.329270999,0.323961156,0.318619105,0.31431004,0.311192367,0.308460148,0.305742951,0.303082522,0.300435056,0.297801594,0.295177758,0.292521545,0.289882827,0.28741411,0.284966044,0.28291498,0.280941813
80,-6,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.425210843,0.409459796,0.396601204,0.391343241,0.38777475,0.380726648,0.374573399,0.374275394,0.368817609,0.359630941,0.3540507,0.353224063,0.353096062,0.35195427,0.349760788,0.346650983,0.342208974,0.336015404,0.328794697,0.322379936,0.317977311,0.315071972,0.31223417,0.309393473,0.306419836,0.303460492,0.300516969,0.297574611,0.294505983,0.291459563,0.288709828,0.285987192,0.283948147,0.282035191
90,-6.5,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.405511844,0.393558161,0.3976344,0.383120422,0.381362196,0.383601074,0.373309435,0.361596204,0.35871944,0.360756441,0.362246748,0.361989852,0.360282308,0.356949522,0.35081729,0.341369312,0.331363005,0.324194973,0.320055294,0.31727908,0.31415795,0.31101729,0.307548749,0.304098753,0.300669755,0.29723235,0.293535525,0.289871672,0.286778157,0.283724591,0.281848259,0.280180357
0,-2,0.43,0.43,0.413333817,0.395952963,0.380127563,0.366220043,0.353980003,0.343202989,0.333653687,0.325130088,0.317484741,0.310515833,0.304212038,0.2984565,0.293173101,0.288256341,0.283678175,0.27941511,0.27541069,0.271634894,0.268077182,0.264732671,0.261594046,0.258648506,0.255873678,0.253238854,0.250715862,0.248282229,0.245949626,0.243747052,0.241587497,0.239648378,0.237730037,0.235832455,0.233965365,0.232206446,0.230466037,0.228825333,0.227203288,0.22566069,0.224144069
10,-2,0.43,0.43,0.4133338,0.3959527,0.380127389,0.366219868,0.353979842,0.343202875,0.333653597,0.325130029,0.317484756,0.310515892,0.304212052,0.298456474,0.293173063,0.288256289,0.283678107,0.27941504,0.275410632,0.271634838,0.268077096,0.264732523,0.261593825,0.258648223,0.25587338,0.253238597,0.250715686,0.248282143,0.245949608,0.24374706,0.241587527,0.239648406,0.237730062,0.235832477,0.233965384,0.232206458,0.230466042,0.228825333,0.227203283,0.225660681,0.224144057
20,-2.5,0.43,0.43,0.423426552,0.406494099,0.392491299,0.380013401,0.368655332,0.358457426,0.349267953,0.340935091,0.333397833,0.326467489,0.320144808,0.314347275,0.308997847,0.30401349,0.299361592,0.294993473,0.290843537,0.286915615,0.283232062,0.279800454,0.276606357,0.273619272,0.27078499,0.268051607,0.265388432,0.262787414,0.260279624,0.257933314,0.255632289,0.253588273,0.25156394,0.249559388,0.247585563,0.245729121,0.243890494,0.242156348,0.240440495,0.238808388,0.237202715
30,-3,0.43,0.43,0.43,0.414995154,0.401497835,0.390367518,0.379887074,0.370370683,0.361610704,0.353575119,0.346248456,0.339436022,0.333190407,0.327432512,0.32208294,0.317113918,0.31245805,0.308007036,0.303721324,0.299688929,0.295971422,0.292562495,0.28940199,0.286422713,0.283530439,0.2806721,0.277838769,0.275057418,0.272387619,0.269927325,0.267513451,0.265386715,0.263278256,0.261188292,0.259128382,0.257189401,0.255267367,0.253450902,0.251652177,0.249942165,0.248259067
40,-3.5,0.43,0.43,0.43,0.427388741,0.408725427,0.398491121,0.38887708,0.379930505,0.371596141,0.363975126,0.356920552,0.350234309,0.344165965,0.338459596,0.333157213,0.32829086,0.323653832,0.319058073,0.314631418,0.310599893,0.307007936,0.303758598,0.300688171,0.297691616,0.294675475,0.291634618,0.288596952,0.285619822,0.282794399,0.280239424,0.277730993,0.275532282,0.273350331,0.271185477,0.269049233,0.2670314,0.265029651,0.263132069,0.26125165,0.259468949,0.257714308
50,-4,0.43,0.43,0.43,0.43,0.416865471,0.405672041,0.396188554,0.387894045,0.379798188,0.372639636,0.365919147,0.359292671,0.35353275,0.347841591,0.342703752,0.338048985,0.33337646,0.328522239,0.324012559,0.320155595,0.316841729,0.313819118,0.310823934,0.307748447,0.304562028,0.30130158,0.298003428,0.294774805,0.291781646,0.289151456,0.286566293,0.284298132,0.282045224,0.279808025,0.277596858,0.275491268,0.273401066,0.271412111,0.269439889,0.267584284,0.265759611
60,-4.5,0.43,0.43,0.43,0.43,0.43,0.413586232,0.402277007,0.394933861,0.386964531,0.379702929,0.373633648,0.367028925,0.361713718,0.355897544,0.351156003,0.346760824,0.341811897,0.336562738,0.332187247,0.328798399,0.325919829,0.32313239,0.320154257,0.316919962,0.313495433,0.309901668,0.306188566,0.302622977,0.299485801,0.296809175,0.294172421,0.291822045,0.289485609,0.287163703,0.284863847,0.282642315,0.280435888,0.278331754,0.276244384,0.274314159,0.272421488
70,-5,0.43,0.43,0.43,0.43,0.43,0.429464175,0.40823767,0.401536073,0.393509319,0.385899476,0.380372706,0.373796751,0.368860124,0.362883264,0.358941453,0.35463933,0.348948588,0.343291636,0.339493954,0.336926244,0.334578094,0.331972308,0.328954758,0.325503281,0.321705332,0.317513972,0.313132273,0.30916789,0.305965489,0.303262419,0.300589429,0.298119803,0.29566324,0.293220509,0.290794418,0.288402356,0.286025886,0.28376786,0.2815276,0.279526851,0.277577447
80,-5.5,0.43,0.43,0.43,0.43,0.43,0.43,0.424778569,0.4087493,0.400129944,0.391436858,0.386474929,0.380396932,0.37549803,0.369005041,0.366359178,0.362048705,0.355136585,0.349147972,0.346309863,0.344752472,0.342986269,0.340611335,0.337606498,0.33385317,0.329270375,0.323932296,0.318594029,0.314304452,0.311201978,0.308471496,0.305755785,0.303094218,0.300445621,0.297811034,0.295186073,0.292528673,0.28988878,0.287418782,0.284969448,0.282916901,0.280942228
90,-6,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.427845455,0.410077515,0.397189026,0.390818963,0.387629671,0.379888743,0.375013842,0.374451283,0.368086297,0.359064531,0.354098903,0.353229057,0.352947421,0.351801628,0.349701693,0.3466655,0.342236408,0.336001873,0.328760054,0.322363987,0.317986711,0.315091619,0.312251977,0.30940946,0.306434186,0.303473215,0.300528073,0.297584128,0.294514079,0.291466254,0.288714815,0.285990488,0.283949343,0.282034237
0,-1.5,0.43,0.425720094,0.401432789,0.380404562,0.362292431,0.347049037,0.334098047,0.322951056,0.313229033,0.304687324,0.297103409,0.29024248,0.284081923,0.278488163,0.273379404,0.268640824,0.264239604,0.260155788,0.25634449,0.252771584,0.249413492,0.246252735,0.243273897,0.240465198,0.237814017,0.23530473,0.232920786,0.230646486,0.228491872,0.226462982,0.224474947,0.222677946,0.220902214,0.219147621,0.217422375,0.215792677,0.214181715,0.212660582,0.211158014,0.209728024,0.208322891
10,-1.5,0.43,0.425720426,0.401432421,0.380404258,0.362292254,0.347048886,0.334097912,0.322950952,0.313228952,0.304687262,0.297103383,0.29024249,0.284081936,0.278488157,0.273379381,0.268640787,0.264239555,0.260155733,0.256344436,0.252771534,0.249413437,0.246252663,0.243273796,0.240465063,0.237813855,0.235304558,0.232920624,0.230646351,0.228491774,0.226462912,0.224474903,0.222677913,0.22090219,0.219147606,0.217422368,0.215792674,0.214181715,0.212660581,0.211158013,0.209728021,0.208322888
20,-2,0.43,0.43,0.413333664,0.395951892,0.380126885,0.366219296,0.353979311,0.343202548,0.333653334,0.325129854,0.317484693,0.31051598,0.304212136,0.298456268,0.293173046,0.288256866,0.283678789,0.279414512,0.275408343,0.271631531,0.268073945,0.264730352,0.261592714,0.258647748,0.255872728,0.253237199,0.250713446,0.24827941,0.245946894,0.243744717,0.241585547,0.239646773,0.237728768,0.235831516,0.233964742,0.232206058,0.230465881,0.22882532,0.227203413,0.225660887,0.224144326
30,-2.5,0.43,0.43,0.423426323,0.406493856,0.392491724,0.380011814,0.368655216,0.358457184,0.349268133,0.340934469,0.333394995,0.326465671,0.320146151,0.314350842,0.309000631,0.304014244,0.299361273,0.294994208,0.29084589,0.286918258,0.283233231,0.279799119,0.276602791,0.27361456,0.270780781,0.268049032,0.265387713,0.262787897,0.260280418,0.257933984,0.25563284,0.25358872,0.251564284,0.249559632,0.247585712,0.24572922,0.243890543,0.242156377,0.240440505,0.238808389,0.237202708
40,-3,0.43,0.43,0.43,0.415105449,0.401547396,0.390330315,0.37996132,0.3703698,0.361618464,0.353596283,0.346273213,0.33945254,0.333208507,0.327446899,0.322090287,0.317115754,0.312455096,0.307999362,0.303712202,0.299684738,0.295977045,0.29257824,0.289422972,0.286442192,0.283542533,0.280675618,0.277836573,0.275053693,0.272385221,0.269925703,0.267512536,0.265385868,0.263277476,0.261187578,0.259127725,0.257188726,0.255266676,0.253450236,0.251651536,0.249941605,0.248258597
50,-3.5,0.43,0.43,0.43,0.427299791,0.408716751,0.398504435,0.388866315,0.379937012,0.371587697,0.363973047,0.356923044,0.350216577,0.344141842,0.338444672,0.333151992,0.328290303,0.323654675,0.319059535,0.314633783,0.310602545,0.307009719,0.303758672,0.300686533,0.29768887,0.294672663,0.291632285,0.288594965,0.285617911,0.282792726,0.280238285,0.27773036,0.275531934,0.273350265,0.271185688,0.269049702,0.267031994,0.265030367,0.263132803,0.261252398,0.259469648,0.257714948
60,-4,0.43,0.43,0.43,0.43,0.416667006,0.405707099,0.396006954,0.387941662,0.379862242,0.372501228,0.365875674,0.359286977,0.353515187,0.347822399,0.342705685,0.338051431,0.333360803,0.328496223,0.323999791,0.320165311,0.316866624,0.313845693,0.310841165,0.307751435,0.30455649,0.301295682,0.29800122,0.294774936,0.291781874,0.289151308,0.286565799,0.284297587,0.282044629,0.279807381,0.277596174,0.275490631,0.273400475,0.271411593,0.269439444,0.267583918,0.265759324
70,-4.5,0.43,0.43,0.43,0.43,0.43,0.413589823,0.40225698,0.394946941,0.386937129,0.379746206,0.373621791,0.367001315,0.361659319,0.355882361,0.351177414,0.346748215,0.34174636,0.336485032,0.332142467,0.328797247,0.325946223,0.323163866,0.320175413,0.316925318,0.313495296,0.309907353,0.306202146,0.302636525,0.29949218,0.296811111,0.294170266,0.291819239,0.28948216,0.28715962,0.284859224,0.282637913,0.280431707,0.278328144,0.276241347,0.274311918,0.272420071
80,-5,0.43,0.43,0.43,0.43,0.43,0.429909258,0.409592475,0.40150306,0.393300754,0.386092898,0.380501493,0.373891161,0.369096269,0.362911014,0.358867798,0.354701812,0.349121028,0.343405837,0.339464222,0.336805162,0.334458628,0.33191234,0.328952954,0.32552945,0.32171845,0.317503842,0.313113229,0.309156032,0.305965476,0.303265918,0.300596104,0.298126232,0.295669424,0.293226449,0.290800072,0.288407337,0.286030201,0.283771384,0.281530339,0.279528673,0.277578338
90,-5.5,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.410650087,0.400251915,0.391607156,0.386193288,0.380314845,0.374940251,0.369120208,0.366529371,0.361719944,0.354706227,0.349084058,0.346350163,0.344711235,0.342889346,0.340530847,0.337576415,0.333867957,0.329276559,0.323915492,0.318575474,0.314299985,0.311209535,0.308480437,0.305765915,0.303103516,0.30045409,0.29781868,0.295192891,0.292534575,0.289893776,0.287422709,0.284972314,0.282918461,0.280942454
0,-1,0.43,0.412407624,0.38073879,0.355086575,0.334906794,0.318792125,0.305596377,0.294509832,0.284993288,0.276746329,0.269505784,0.263011305,0.257218731,0.251987608,0.247232305,0.242838694,0.238771112,0.235007224,0.231507453,0.228240165,0.225180184,0.222306192,0.219598487,0.217043289,0.214627839,0.212340185,0.210169105,0.208105698,0.206162751,0.204344991,0.202566403,0.20096057,0.199375712,0.197811599,0.196275184,0.194823272,0.193389562,0.192034252,0.190696709,0.189422564,0.188171271
10,-1,0.43,0.412406934,0.38073832,0.355086309,0.334906636,0.318792009,0.305596272,0.29450974,0.284993211,0.276746266,0.26950574,0.263011282,0.257218722,0.251987601,0.247232292,0.242838674,0.238771084,0.235007187,0.231507411,0.228240121,0.225180136,0.22230614,0.219598426,0.217043218,0.214627756,0.212340092,0.210169008,0.208105601,0.206162664,0.204344914,0.202566337,0.200960514,0.199375664,0.197811559,0.196275152,0.194823246,0.193389542,0.192034236,0.190696696,0.189422554,0.188171263
20,-1.5,0.43,0.425721534,0.401431206,0.380403281,0.362291691,0.347048406,0.334097457,0.322950634,0.313228709,0.304687077,0.29710326,0.290242451,0.284081949,0.278488089,0.27337931,0.268640901,0.264239835,0.260155805,0.256343883,0.252770298,0.249411762,0.246250895,0.243272221,0.240463826,0.237812877,0.23530365,0.232919621,0.230645193,0.228490495,0.226461658,0.224473685,0.222676829,0.220901239,0.219146785,0.217421675,0.215792115,0.214181287,0.212660265,0.211157807,0.209727899,0.208322843
30,-2,0.43,0.43,0.413332067,0.395950771,0.380126106,0.366218179,0.353978574,0.34320243,0.333653098,0.325129554,0.317483257,0.310514271,0.30421187,0.298457732,0.293174969,0.288258139,0.283679143,0.279414598,0.275408915,0.271632628,0.26807505,0.26473082,0.26159212,0.258646014,0.255870297,0.253234745,0.25071153,0.248278228,0.245946364,0.243744485,0.241585585,0.239646843,0.237728869,0.235831648,0.233964898,0.232206197,0.230466003,0.228825416,0.227203484,0.225660936,0.224144353
40,-2.5,0.43,0.43,0.423428288,0.406505058,0.39250764,0.379994902,0.368691551,0.358468875,0.349271475,0.34094275,0.333410662,0.326478013,0.320157166,0.314360943,0.309007334,0.304017187,0.299360741,0.294990572,0.290840432,0.286913789,0.283232791,0.279804334,0.27661289,0.273627152,0.270792248,0.268056652,0.265390732,0.262787727,0.260279175,0.257932816,0.255631754,0.253587801,0.251563529,0.249559037,0.24758527,0.245728871,0.243890286,0.242156176,0.240440358,0.238808295,0.237202666
50,-3,0.43,0.43,0.43,0.415090864,0.40154907,0.390338414,0.379956391,0.370369968,0.361612902,0.353592414,0.346274018,0.339444386,0.33319276,0.327434021,0.322083787,0.317113684,0.312455031,0.307999903,0.303713261,0.299686208,0.295978474,0.292579078,0.289422869,0.286441123,0.283540929,0.280674003,0.277835227,0.275052582,0.272384314,0.269925076,0.267512177,0.265385701,0.263277498,0.261187784,0.259128106,0.257189218,0.255267277,0.253450882,0.251652224,0.249942291,0.248259272
60,-3.5,0.43,0.43,0.43,0.426972409,0.40862841,0.398555097,0.388754621,0.379958417,0.371595692,0.363910206,0.356879321,0.350210324,0.344133637,0.338431413,0.333148677,0.328291985,0.32364966,0.319044939,0.314620744,0.310600586,0.307020043,0.303775969,0.300702616,0.297697294,0.294672937,0.291628528,0.288591519,0.285616158,0.282792196,0.280237898,0.2777301,0.275531645,0.273349948,0.271185342,0.269049332,0.267031631,0.265030011,0.263132482,0.261252111,0.259469404,0.257714748
70,-4,0.43,0.43,0.43,0.43,0.416713861,0.405677021,0.396011223,0.38794985,0.379844261,0.37252074,0.365877189,0.359268452,0.353484362,0.347804471,0.342713291,0.338051948,0.333330873,0.328446768,0.323960061,0.320150932,0.316875614,0.313866627,0.310860982,0.30776129,0.304558276,0.30129673,0.29800652,0.29478267,0.291787693,0.289154415,0.286566381,0.284297372,0.282043628,0.279805604,0.277593699,0.275488054,0.273397798,0.27140915,0.26943724,0.267582139,0.265757996
80,-4.5,0.43,0.43,0.43,0.43,0.43,0.413452691,0.402781354,0.394844602,0.38690363,0.379922571,0.373680133,0.367075377,0.361792411,0.355935752,0.351143027,0.34675824,0.341837241,0.336578379,0.33216113,0.328742644,0.325865439,0.323102069,0.320150513,0.316933574,0.313509722,0.30990968,0.306192388,0.302625631,0.299487749,0.296810144,0.294172475,0.291821797,0.289485061,0.287162859,0.284862737,0.282641171,0.280434711,0.278330707,0.276243469,0.274313493,0.272421086
90,-5,0.43,0.43,0.43,0.43,0.43,0.43,0.413904593,0.401803767,0.393293561,0.386144438,0.38038166,0.373813677,0.368771792,0.362883956,0.35898074,0.35458181,0.348843446,0.34328565,0.339475907,0.336812096,0.334416988,0.331845348,0.328903875,0.325522169,0.321727428,0.317502198,0.313100578,0.309146579,0.305965203,0.303268562,0.30060139,0.298131381,0.295674436,0.293231322,0.290804769,0.288411514,0.286033864,0.283774386,0.281532684,0.27953021,0.277579049
0,-0.5,0.43,0.381701373,0.337159606,0.308211551,0.287677018,0.272171215,0.2599197,0.249874367,0.241393711,0.234133599,0.227821814,0.222207511,0.217232025,0.212763292,0.208719724,0.204999174,0.201567307,0.19840066,0.19546444,0.192731145,0.190178366,0.187786532,0.185537283,0.183417517,0.18141507,0.179519301,0.177720961,0.176013607,0.174408494,0.17291144,0.171449245,0.170132374,0.168834563,0.167555511,0.166300772,0.165116408,0.163948289,0.162844503,0.161756345,0.160719878,0.159702838
10,-0.5,0.43,0.381700411,0.337159243,0.308211358,0.287676891,0.272171119,0.259919616,0.249874289,0.24139364,0.234133535,0.227821759,0.222207467,0.217231992,0.212763266,0.208719703,0.204999155,0.201567289,0.198400641,0.19546442,0.192731123,0.190178343,0.187786506,0.185537254,0.183417483,0.181415032,0.179519258,0.177720914,0.176013558,0.174408443,0.172911391,0.171449197,0.170132329,0.168834521,0.167555471,0.166300734,0.165116372,0.163948256,0.162844472,0.161756317,0.160719852,0.159702815
20,-1,0.43,0.412404795,0.380736758,0.355085416,0.334906115,0.318791638,0.305595924,0.294509443,0.284992971,0.276746078,0.269505597,0.263011188,0.257218671,0.251987549,0.247232234,0.242838658,0.23877113,0.23500723,0.231507311,0.228239785,0.225179554,0.222305361,0.219597537,0.217042301,0.214626858,0.212339218,0.210168146,0.208104736,0.206161791,0.204344063,0.20256551,0.200959751,0.199374964,0.19781092,0.196274574,0.194822738,0.193389102,0.192033864,0.190696389,0.189422306,0.188171072
30,-1.5,0.43,0.42572302,0.401428748,0.380401624,0.362290427,0.347047575,0.334096623,0.322950333,0.313228471,0.304686845,0.29710257,0.290241344,0.284081171,0.278488201,0.27338012,0.268641897,0.264240608,0.260156253,0.256344204,0.252770652,0.249412156,0.246251204,0.243272261,0.24046345,0.237812068,0.235302534,0.232918395,0.23064405,0.228489585,0.226460971,0.224473204,0.222676449,0.220900957,0.219146599,0.217421578,0.215792064,0.214181282,0.212660277,0.211157835,0.209727928,0.208322872
40,-2,0.43,0.43,0.413302608,0.395953148,0.380122502,0.366213112,0.353990555,0.34321709,0.333655327,0.325131641,0.317491649,0.310523827,0.304219745,0.298464457,0.293180177,0.288261503,0.28368051,0.279413943,0.275406609,0.271629755,0.268073121,0.264731161,0.261595319,0.258651872,0.255877594,0.253241842,0.250717097,0.248281838,0.245948283,0.243745626,0.241586017,0.239647166,0.237729086,0.23583176,0.23396492,0.232206238,0.230466061,0.228825516,0.227203626,0.225661121,0.22414458
50,-2.5,0.43,0.43,0.423426965,0.406514606,0.392512577,0.379997862,0.368688424,0.358465475,0.349267485,0.340938162,0.333409231,0.326474379,0.320147975,0.31435106,0.309000743,0.304014122,0.299360062,0.294990908,0.290841169,0.286914761,0.283233879,0.279805352,0.276613606,0.273627394,0.270792002,0.268056083,0.265390054,0.26278709,0.260278692,0.257932532,0.255631659,0.253587846,0.25156371,0.249559352,0.247585711,0.245729398,0.243890897,0.24215683,0.240441052,0.238808999,0.237203374
60,-3,0.43,0.43,0.43,0.415011065,0.401510128,0.390370985,0.379890699,0.37037017,0.361607736,0.35356726,0.346239178,0.339433126,0.333188621,0.327426223,0.32207902,0.31711315,0.312453913,0.307993558,0.303704429,0.299680644,0.295979785,0.292587047,0.289433737,0.286450386,0.283545523,0.280674037,0.277832817,0.275049948,0.272382728,0.269924056,0.267511675,0.265385288,0.263277172,0.261187544,0.259127943,0.257189062,0.255267127,0.253450731,0.251652072,0.249942144,0.248259132
70,-3.5,0.43,0.43,0.43,0.427122605,0.408642632,0.398531933,0.388765304,0.379962377,0.371585747,0.363916377,0.356884718,0.350200116,0.344115919,0.338416425,0.333148291,0.328294573,0.32363884,0.319017571,0.314591011,0.310581904,0.307017249,0.303785946,0.300717161,0.297708481,0.294677808,0.291629571,0.288592757,0.285619075,0.282795699,0.28024033,0.277731512,0.275532418,0.273350091,0.271184866,0.269048282,0.267030341,0.265028485,0.263130981,0.261250642,0.25946812,0.257713673
80,-4,0.43,0.43,0.43,0.43,0.417271269,0.405485792,0.396255944,0.387880276,0.379892723,0.372634895,0.365913436,0.359316458,0.353558631,0.347855053,0.342705718,0.338045912,0.333370095,0.328510359,0.323995341,0.320138472,0.316830387,0.31381588,0.310826762,0.307753579,0.304565983,0.301303861,0.298005297,0.294776762,0.291783038,0.289151985,0.286566018,0.284297596,0.282044431,0.279806978,0.277595584,0.275489978,0.273399759,0.271410923,0.269438821,0.267583421,0.265758964
90,-4.5,0.43,0.43,0.43,0.43,0.43,0.411507927,0.403634553,0.394955271,0.386874226,0.379940984,0.373640606,0.367007793,0.361618153,0.35586573,0.351198401,0.346731945,0.341684208,0.3364557,0.332134323,0.328753133,0.32585925,0.323066871,0.320109773,0.316911912,0.313509667,0.30991401,0.306189269,0.302619308,0.299484686,0.296809615,0.294174274,0.291823903,0.28948747,0.287165566,0.284865689,0.282643925,0.28043727,0.278332886,0.27624527,0.274314802,0.272421889
0,0,0.43,0.236789508,0.203159375,0.18520368,0.173277508,0.164551345,0.157783972,0.152306686,0.147726892,0.143832868,0.140465619,0.137485849,0.134853807,0.132497134,0.130370283,0.128418762,0.126623152,0.124969249,0.123438207,0.122015158,0.120687967,0.119446035,0.118279514,0.117181248,0.116144605,0.115163826,0.114233963,0.113351625,0.112522303,0.111749178,0.110995083,0.110315997,0.109647562,0.10898956,0.108344747,0.107736387,0.107136959,0.106570698,0.106012928,0.105481787,0.10496095
10,0,0.43,0.236788962,0.203159112,0.185203528,0.173277408,0.164551275,0.157783918,0.152306643,0.147726855,0.143832836,0.140465591,0.137485826,0.134853788,0.132497119,0.13037027,0.128418752,0.126623143,0.124969241,0.123438199,0.12201515,0.120687959,0.119446027,0.118279505,0.117181239,0.116144595,0.115163815,0.114233951,0.113351611,0.112522289,0.111749164,0.110995069,0.110315983,0.109647548,0.108989546,0.108344734,0.107736374,0.107136946,0.106570686,0.106012916,0.105481776,0.104960939
20,-0.5,0.43,0.381697256,0.337158015,0.308210695,0.287676466,0.272170815,0.259919353,0.249874049,0.241393422,0.234133341,0.227821591,0.222207327,0.217231881,0.212763174,0.208719624,0.204999096,0.201567255,0.198400623,0.195464385,0.19273104,0.190178192,0.187786283,0.185536966,0.183417142,0.181414648,0.17951884,0.177720465,0.17601308,0.174407941,0.172910877,0.171448673,0.170131818,0.168834022,0.167554985,0.16630026,0.16511592,0.163947824,0.162844066,0.161755935,0.160719497,0.159702487
30,-1,0.43,0.412401748,0.380733776,0.355083574,0.334904925,0.318790927,0.30559527,0.29450902,0.284992698,0.276745885,0.269505289,0.26301066,0.25721808,0.251987184,0.247232219,0.242838921,0.238771541,0.235007669,0.231507737,0.228240193,0.225179931,0.222305676,0.21959774,0.217042341,0.214626702,0.21233887,0.210167639,0.208104131,0.206161164,0.204343475,0.202564963,0.200959262,0.199374533,0.197810545,0.196274253,0.194822468,0.193388882,0.192033684,0.190696249,0.189422197,0.188170992
40,-1.5,0.43,0.425685494,0.401427717,0.380396562,0.362279076,0.347045455,0.334098087,0.322960243,0.313233405,0.304687969,0.297105577,0.290246824,0.2840874,0.278494081,0.27338501,0.268645523,0.26424287,0.260157172,0.256343957,0.252769661,0.249411055,0.246250693,0.243272913,0.240465596,0.237815617,0.235307016,0.232923176,0.230648547,0.228493336,0.226463991,0.224475538,0.22267841,0.220902553,0.219147837,0.217422482,0.215792767,0.214181788,0.212660683,0.211158145,0.209728195,0.208323105
50,-2,0.43,0.43,0.413322253,0.395962733,0.380126319,0.366211795,0.353987226,0.343212039,0.33365128,0.325127438,0.317489052,0.310521714,0.304215262,0.298458385,0.293174939,0.288258216,0.283679285,0.279414179,0.275407591,0.271631017,0.268074405,0.264732328,0.261596309,0.258652658,0.255878165,0.253242223,0.250717341,0.248282011,0.245948452,0.243745846,0.241586289,0.239647501,0.237729483,0.235832217,0.233965435,0.232206802,0.230466673,0.22882616,0.227204301,0.225661811,0.224145283
60,-2.5,0.43,0.43,0.423427509,0.406510888,0.392499784,0.380011988,0.368654162,0.358453272,0.349262958,0.340927629,0.333386405,0.326460087,0.320143391,0.314346877,0.308996853,0.304012213,0.299359392,0.294988925,0.290837116,0.286910414,0.28323163,0.279806604,0.276617991,0.273633434,0.270797449,0.268059393,0.265390926,0.262786397,0.260277607,0.257931603,0.255630882,0.253587193,0.251563179,0.249558941,0.247585412,0.245729157,0.243890713,0.242156667,0.240440909,0.238808865,0.237203246
70,-3,0.43,0.43,0.43,0.415044099,0.40151399,0.390357726,0.379899313,0.370371916,0.361602904,0.353567224,0.346243737,0.339429327,0.333178406,0.327415248,0.322075125,0.317114017,0.312451236,0.307981124,0.303685985,0.299664052,0.295970994,0.292587688,0.289440854,0.286459376,0.283552216,0.280677235,0.277833775,0.275050606,0.27238404,0.269925253,0.267512739,0.265386005,0.263277548,0.261187586,0.259127665,0.257188561,0.255266407,0.25344994,0.251651216,0.249941333,0.248258383
80,-3.5,0.43,0.43,0.43,0.427565283,0.408912395,0.398412129,0.388884987,0.379937103,0.371640975,0.363981524,0.356914313,0.350227649,0.344157669,0.338455267,0.333154994,0.328288798,0.323650756,0.319052996,0.314623965,0.310591287,0.307000163,0.303753172,0.300685422,0.297691003,0.294675668,0.291634583,0.288596365,0.285618948,0.282793572,0.280238742,0.27773045,0.275531839,0.273349987,0.271185231,0.26904908,0.26703132,0.265029641,0.263132117,0.261251753,0.259469104,0.257714513
